id_trial,Period,Rain,AccRain,Radn,MaxT,MinT,ThermalTime,AccTT,AccEmTT,NutrientStress,TempStress,WaterStress,Period_Start_Date,Period_End_Date,Period_Start_DOY,Length,Period_End_DOY
824,7,1.2683333158493042,1.2683333158493042,20.929318110148113,27.25083335240682,15.367499987284342,13.53863760399134,13.53863760399134,961.1608869351973,1,1,1,2023-07-12T12:00:00Z,2023-07-23T12:00:00Z,193,11,204
824,8,2.291551713285775,2.291551713285775,18.002920676921978,28.603275595040156,15.05931041158479,14.197385061142642,14.197385061142642,1784.609220481471,1,1,1,2023-07-24T12:00:00Z,2023-09-19T12:00:00Z,205,57,262
824,10,1.8477777640024822,1.8477777640024822,11.771080123053656,24.06444443596734,12.431111017862955,11.022471528827408,11.022471528827408,1883.8114642409175,0.9222222222222223,1,1,2023-09-20T12:00:00Z,2023-09-28T12:00:00Z,263,8,271
824,11,1.7448387030632264,1.7448387030632264,9.785940474079501,18.89483868871485,6.400000016535482,7.6192279853941205,7.6192279853941205,1897.9878416120036,0.3,0.7846313333868431,1,2023-09-29T12:00:00Z,2023-10-29T12:00:00Z,272,30,302
825,1,1.757096763580076,1.757096763580076,18.873032562194332,17.489354671970492,2.0893548116568597,5.84160935970061,5.84160935970061,0,0.3,0.6200460722403867,1,2023-04-04T12:00:00Z,2023-05-04T12:00:00Z,94,30,124
825,2,5.544285825320652,5.544285825320652,17.41613142830985,24.114285605294363,11.671428407941546,10.83351730904617,10.83351730904617,0,1,1,1,2023-05-05T12:00:00Z,2023-05-11T12:00:00Z,125,6,131
825,3,0.5847368240356445,0.5847368240356445,22.949477697673597,25.5526314785606,10.745789477699681,11.252872657905964,11.252872657905964,213.80458050021335,0.9999999999999999,0.9997556352973881,1,2023-05-12T12:00:00Z,2023-05-30T12:00:00Z,132,18,150
825,5,2.551707296836667,2.551707296836667,21.091370001071837,28.105609614674638,15.038780445005836,13.910855459639697,13.910855459639697,784.149654345441,0.9999999999999999,1,1,2023-05-31T12:00:00Z,2023-07-10T12:00:00Z,151,40,191
825,6,46.54999923706055,46.54999923706055,15.487276077270508,28.270000457763672,16.719999313354492,14.54758134186003,14.54758134186003,798.697235687301,1,1,1,2023-07-11T12:00:00Z,2023-07-11T12:00:00Z,192,0,192
825,7,1.2683333158493042,1.2683333158493042,20.929318110148113,27.25083335240682,15.367499987284342,13.53863760399134,13.53863760399134,961.1608869351973,1,1,1,2023-07-12T12:00:00Z,2023-07-23T12:00:00Z,193,11,204
825,8,1.6733962184977982,1.6733962184977982,18.35611091469819,29.00301857714383,15.60471704770934,14.580014325367785,14.580014325367785,1733.9016461796905,0.9999999999999999,1,1,2023-07-24T12:00:00Z,2023-09-14T12:00:00Z,205,52,257
825,10,6.761111074023777,6.761111074023777,12.434943834940592,24.217777676052517,11.289999855889214,10.731749516430902,10.731749516430902,1830.4873918275684,1,1,1,2023-09-15T12:00:00Z,2023-09-23T12:00:00Z,258,8,266
825,11,1.371935486793518,1.371935486793518,11.316369833484773,21.392903204887144,7.567419388601857,8.718264129960998,8.718264129960998,1842.5356344661432,0.3225806451612903,0.8814055269352302,1,2023-09-24T12:00:00Z,2023-10-24T12:00:00Z,267,30,297
826,1,2.7438709582051923,2.7438709582051923,18.932695081157068,19.106129031027518,4.384193518108899,7.018023865297797,7.018023865297797,0,0.3,0.709539169870523,1,2023-04-11T12:00:00Z,2023-05-11T12:00:00Z,101,30,131
826,2,1.719999998807907,1.719999998807907,16.271939277648926,23.00374960899353,12.163749933242798,10.566598564346963,10.566598564346963,0,1,1,1,2023-05-12T12:00:00Z,2023-05-19T12:00:00Z,132,7,139
826,3,1.259473675175717,1.259473675175717,23.907421965348092,28.29947371231882,11.519473753477397,12.77322039863903,12.77322039863903,242.6911875741415,0.9999999999999999,1,1,2023-05-20T12:00:00Z,2023-06-07T12:00:00Z,140,18,158
826,5,2.292888895670573,2.292888895670573,20.713448799981013,27.849333402845595,14.205555502573649,13.479859551534917,13.479859551534917,849.2848673932131,0.9999999999999999,1,1,2023-06-08T12:00:00Z,2023-07-22T12:00:00Z,159,44,203
826,6,0,0,24.96201515197754,29.940000534057617,14.479999542236328,14.488540372451148,14.488540372451148,863.7734077656642,0.9999999999999998,1,1,2023-07-23T12:00:00Z,2023-07-23T12:00:00Z,204,0,204
826,7,1.0789999961853027,1.0789999961853027,20.361820793151857,30.873999786376952,17.67799997329712,16.273855347126112,16.273855347126112,1026.5119612369251,1,1,1,2023-07-24T12:00:00Z,2023-08-02T12:00:00Z,205,9,214
826,8,1.8174509885264378,1.8174509885264378,17.447205852059756,27.999215556126014,13.82745107014974,13.426934365179507,13.426934365179507,1711.2856138610798,0.9862745098039214,1,0.9974998265738412,2023-08-03T12:00:00Z,2023-09-22T12:00:00Z,215,50,265
826,11,2.2416667064030964,2.2416667064030964,11.12629980246226,21.202666664123534,7.962666660174727,8.858036442649986,8.858036442649986,0,0.3,0.8283214309962378,1,2023-09-23T12:00:00Z,2023-10-22T12:00:00Z,266,29,295
827,1,2.7438709582051923,2.7438709582051923,18.932695081157068,19.106129031027518,4.384193518108899,7.018023865297797,7.018023865297797,0,0.3,0.709539169870523,1,2023-04-11T12:00:00Z,2023-05-11T12:00:00Z,101,30,131
827,2,1.719999998807907,1.719999998807907,16.271939277648926,23.00374960899353,12.163749933242798,10.566598564346963,10.566598564346963,0,1,1,1,2023-05-12T12:00:00Z,2023-05-19T12:00:00Z,132,7,139
827,3,1.128823532777674,1.128823532777674,24.59671957352582,28.361764683442956,11.101764763102812,12.669456262222692,12.669456262222692,215.38075645778576,1,1,1,2023-05-20T12:00:00Z,2023-06-05T12:00:00Z,140,16,156
827,5,2.6321951238120476,2.6321951238120476,20.117110694327007,27.962682956602514,14.416585305841958,13.616425269121496,13.616425269121496,773.6541924917674,0.9999999999999999,1,1,2023-06-06T12:00:00Z,2023-07-16T12:00:00Z,157,40,197
827,6,0,0,24.03023910522461,26.3000005086263,12.326666831970215,11.999095601916315,11.999095601916315,809.6514792975163,0.9999999999999999,1,1,2023-07-17T12:00:00Z,2023-07-19T12:00:00Z,198,2,200
827,7,1.0789999961853027,1.0789999961853027,22.207823753356934,30.83499984741211,16.67599983215332,15.869321688213667,15.869321688213667,968.3446961796528,0.9999999999999999,1,1,2023-07-20T12:00:00Z,2023-07-29T12:00:00Z,201,9,210
